Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
487.878,0.004629106,0.0007345709,-0.01926853,0.02545247,-0.01634288,0.0180012,-0.003961244,0.0173615,0.0275718,0.002894525,0.0266448,0.04283318,0.0531618,0.02775702,0.04914388,0.1004454,0.03927592,0.04654252,0.09662932,0.103019,0.1385921,0.1631217,0.2480539,0.2756602,0.3291842,0.3852913,0.5339171
488.316,0.0006338073,0.0002824652,-0.02160761,0.02656958,-0.02013193,0.01624319,-0.006122466,0.01676357,0.02442117,0.002282271,0.02948462,0.04216695,0.05669616,0.02977393,0.04796611,0.09468453,0.04015149,0.04441307,0.0965186,0.1015631,0.1369715,0.1614457,0.2476479,0.2709672,0.3173409,0.385003,0.5257361
488.754,-0.00330023,-0.001730895,-0.02458484,0.02852336,-0.02053952,0.01470474,-0.00639472,0.01503041,0.02561247,0.002539718,0.03016892,0.03825296,0.05978752,0.03121563,0.04621312,0.09688782,0.04001679,0.04454327,0.0963945,0.1089917,0.1406479,0.1626038,0.2455672,0.2779486,0.3151722,0.3880517,0.5325655
489.192,-0.003235443,-0.002981807,-0.02416375,0.02871686,-0.0176538,0.01369347,-0.00424906,0.0164681,0.02957249,0.004113114,0.03027849,0.03839533,0.061544,0.03123729,0.04646852,0.1036209,0.04167324,0.04979758,0.09659366,0.1180692,0.1474091,0.1663817,0.2460468,0.2874629,0.3185923,0.3945156,0.5478113
489.630,-0.003497378,-0.002110333,-0.02264023,0.02689771,-0.01419079,0.01336126,-0.002116027,0.01815881,0.03193306,0.006358872,0.0294689,0.04195712,0.06154696,0.03112438,0.04693275,0.1046173,0.0436908,0.05248702,0.09731223,0.1250126,0.1493012,0.165669,0.2420707,0.2886471,0.3224495,0.3963381,0.5520032
490.068,-0.004838648,-0.0009273141,-0.02401594,0.02497234,-0.01254323,0.01425397,-0.003395183,0.01739934,0.03071169,0.006957676,0.02753695,0.04343807,0.05962161,0.0294257,0.04715532,0.1007878,0.04305912,0.05180242,0.09698347,0.1258845,0.1471146,0.1614555,0.240045,0.2854341,0.3268381,0.3957459,0.5484263
490.506,-0.004779902,-0.001507817,-0.02631286,0.02457946,-0.0134321,0.01582705,-0.00699918,0.01493164,0.02984063,0.005340325,0.0249259,0.04146414,0.0574266,0.02653508,0.04779468,0.0996523,0.04281785,0.0530483,0.09656748,0.1217037,0.1471061,0.1612677,0.2495819,0.2842663,0.331921,0.398083,0.5478616
490.943,-0.003220938,-0.003571527,-0.02408447,0.02488034,-0.01535337,0.01666721,-0.007669629,0.0130464,0.0329349,0.004030817,0.02255233,0.04070524,0.05702046,0.02619707,0.04787315,0.1008609,0.04656874,0.054776,0.09648553,0.1163106,0.1484379,0.1650553,0.2633966,0.2822844,0.3325192,0.3980173,0.5458626
491.381,-0.003082292,-0.005675552,-0.01959072,0.0233119,-0.01606219,0.01659923,-0.003873086,0.0129579,0.03502494,0.004905611,0.02173648,0.04335808,0.0571069,0.02822887,0.04586228,0.09676971,0.04680066,0.04863606,0.09167237,0.1080794,0.143187,0.1629155,0.2633907,0.2768124,0.3266092,0.3878835,0.5364635
491.819,-0.005660001,-0.007254095,-0.02222825,0.02092381,-0.01904805,0.01553524,-0.002128337,0.01420837,0.03450577,0.005729644,0.02185205,0.04210845,0.0553918,0.02643699,0.04455408,0.09823515,0.04146963,0.04620524,0.09015318,0.1052947,0.140368,0.1660974,0.2601056,0.2819553,0.336069,0.3895769,0.5447931
492.257,-0.006460912,-0.008526074,-0.02512453,0.01688216,-0.0232462,0.01249509,-0.002749246,0.01344419,0.03381273,0.007567566,0.02074233,0.03905736,0.05438173,0.02825322,0.04486702,0.1017477,0.04316203,0.04689679,0.09168306,0.1105146,0.134609,0.1712266,0.257454,0.2900033,0.3400324,0.4004811,0.5546582
492.695,-0.005500332,-0.007297044,-0.02342472,0.01339395,-0.02342986,0.01072569,-0.0005609752,0.01223971,0.03606162,0.0074656,0.0224256,0.04009884,0.05518255,0.03112054,0.0437626,0.09767478,0.05038225,0.04611228,0.09001774,0.1134476,0.1352211,0.1729502,0.2553102,0.2948985,0.3384157,0.4047398,0.5635059
493.133,-0.006501939,-0.003536611,-0.02206254,0.01419135,-0.02028121,0.01336583,-5.371784E-5,0.0142114,0.03536735,0.008352418,0.02689709,0.04287475,0.05663018,0.03412781,0.04707072,0.08842843,0.05077435,0.04197906,0.0839479,0.1083776,0.1348745,0.170852,0.2545626,0.2944251,0.3342366,0.4058113,0.5664156
493.571,-0.006423591,-0.001479711,-0.02172434,0.01625449,-0.01737429,0.01493995,0.0002647314,0.0159897,0.03394014,0.01185368,0.02968506,0.0443824,0.05829168,0.03709294,0.05219946,0.08588502,0.04836646,0.04103313,0.08486375,0.1056471,0.1353631,0.1695187,0.2612131,0.2962583,0.332449,0.4062741,0.5658943
494.009,-0.005002735,-0.002506749,-0.02132849,0.01666236,-0.01501594,0.01328721,0.001381963,0.01534747,0.03061916,0.01359381,0.0307819,0.04427295,0.06003564,0.03882129,0.05440012,0.09158208,0.04746457,0.04854512,0.0943169,0.1149116,0.1425467,0.1750328,0.2723999,0.3043648,0.3409876,0.410677,0.5683489
494.447,-0.005292308,-0.004708814,-0.02125014,0.01821224,-0.01455636,0.01239457,0.0003901621,0.01475481,0.02581264,0.01188358,0.03111368,0.04291275,0.06336822,0.03738273,0.05415147,0.09787466,0.0491254,0.05464527,0.1006153,0.1247313,0.1462254,0.1796181,0.2773959,0.3109954,0.3496231,0.4138943,0.5684682
494.885,-0.006184077,-0.006431062,-0.02168079,0.02245942,-0.0159747,0.01387782,-0.002295856,0.01591162,0.02485026,0.01011405,0.03125434,0.04195641,0.06631678,0.03468129,0.05395949,0.1027335,0.05176623,0.05467105,0.1003146,0.1255717,0.1446927,0.1798067,0.2760312,0.3116144,0.351736,0.4128575,0.5681655
495.323,-0.002837526,-0.008017361,-0.02054902,0.02563412,-0.01584951,0.01510944,-0.001781985,0.0181276,0.02932753,0.01202658,0.03144269,0.04373344,0.06562764,0.03566534,0.05572209,0.1084094,0.05408459,0.05373113,0.1000727,0.1214289,0.1475547,0.1803431,0.2750217,0.3092482,0.3526235,0.4125238,0.5761277
495.761,0.003870638,-0.009899754,-0.01627435,0.02422321,-0.01133003,0.01477409,0.003131626,0.02099619,0.03144996,0.01664578,0.03116459,0.04864699,0.06335381,0.04132573,0.05937255,0.1115932,0.05552874,0.05284862,0.1013204,0.1169079,0.1540985,0.1814578,0.2732363,0.3065089,0.3542138,0.4163295,0.5887745
496.199,0.0041146,-0.01046093,-0.01384278,0.02218798,-0.006406003,0.01342569,0.0055879,0.02260666,0.02943947,0.02031602,0.02878556,0.05401877,0.06265852,0.04529812,0.0577828,0.1096162,0.05249691,0.04970425,0.1000254,0.109942,0.1543096,0.1807789,0.2690318,0.3043662,0.3501979,0.4159996,0.5908208
496.637,-0.0007939331,-0.01249275,-0.01408163,0.01815148,-0.003875194,0.009425485,0.00465479,0.01685514,0.02685844,0.02000198,0.02385311,0.05303247,0.05764318,0.04550075,0.04927989,0.1064829,0.04906621,0.04595271,0.09536628,0.1052166,0.1501608,0.1774867,0.2632271,0.296424,0.3377038,0.4020705,0.562999
497.074,-0.002536023,-0.01433848,-0.01716894,0.01775448,-0.003299976,0.0101807,0.004317074,0.01560428,0.02894055,0.01669958,0.0263029,0.05105023,0.05802225,0.04251,0.05020573,0.1077922,0.04992923,0.04731971,0.09704977,0.1156754,0.1521774,0.1814753,0.2693044,0.3006608,0.3392919,0.4031332,0.5610111
497.512,-0.001952595,-0.009542093,-0.01921235,0.02368379,-0.005244965,0.01434644,0.005406734,0.02047452,0.03485452,0.01661014,0.0322605,0.05008703,0.06395304,0.0419969,0.05698796,0.108549,0.05475294,0.04883689,0.09964517,0.1229405,0.1537352,0.1861528,0.2754298,0.3074621,0.3431746,0.412485,0.5754454
497.950,-0.001037184,-0.002142355,-0.01812601,0.02890929,-0.006338577,0.01847821,0.005464152,0.02502192,0.0392493,0.01687033,0.03861461,0.04790678,0.06792073,0.04516009,0.06216279,0.1106563,0.05947777,0.05225438,0.1002507,0.1236834,0.1583951,0.1890299,0.2776769,0.3122786,0.3488819,0.4226202,0.590767
498.388,-0.001505333,-0.0008829762,-0.0178577,0.02674972,-0.005738313,0.01994552,0.005848081,0.02651636,0.03926684,0.01702143,0.04028578,0.04790578,0.06763216,0.04823998,0.06384025,0.1149758,0.05951772,0.05474352,0.09935137,0.1227755,0.1630078,0.1885575,0.2828823,0.3139371,0.3535467,0.43128,0.5970475
498.826,-0.001209217,-0.004444756,-0.01650689,0.02186591,-0.005320834,0.01731978,0.007357246,0.02561936,0.03831302,0.01768608,0.0367557,0.05074951,0.06397023,0.04979795,0.06119731,0.1182806,0.05957637,0.05405352,0.09837618,0.1227787,0.1624631,0.1880385,0.2839276,0.3137763,0.354127,0.4345937,0.5930123
499.264,0.00186107,-0.006378842,-0.01311139,0.02204808,-0.004770672,0.01577047,0.008727857,0.0249811,0.04025476,0.01854157,0.03403628,0.05417652,0.06226509,0.05218178,0.05929729,0.1175586,0.06268129,0.05094419,0.09573789,0.1211334,0.156957,0.1871323,0.2791828,0.3128974,0.3533994,0.4315066,0.5893043
499.702,0.005732742,-0.005751677,-0.01080655,0.02671929,-0.00366402,0.0176679,0.008513908,0.02577995,0.04422152,0.01849286,0.03487388,0.05527459,0.06465749,0.05450675,0.0615234,0.115854,0.06680915,0.04979913,0.0941161,0.1183417,0.1521515,0.1861454,0.2742108,0.3115888,0.3547179,0.4274414,0.5900156
500.140,0.005838962,-0.006545208,-0.01133641,0.02819248,-0.004605141,0.01711159,0.007339701,0.025171,0.0460427,0.01759358,0.03507038,0.05384964,0.06650225,0.0525402,0.06308607,0.1176771,0.06976299,0.05290479,0.09835339,0.1186522,0.1526942,0.1873629,0.2697574,0.308513,0.3560624,0.4266611,0.5855557
500.578,0.001121103,-0.007203455,-0.01084841,0.02494641,-0.009383839,0.0122677,0.007011966,0.01981673,0.0445184,0.01757729,0.03375409,0.05366898,0.06551671,0.04842642,0.05981683,0.1187238,0.07107787,0.05361908,0.1012035,0.1190272,0.1554728,0.186545,0.2627757,0.3017168,0.3538351,0.4224569,0.5730371
501.016,-0.002371302,-0.005210953,-0.01015955,0.02261372,-0.01197007,0.01341325,0.006150546,0.01675124,0.04298623,0.01782255,0.03525081,0.05560825,0.06734961,0.04703895,0.05934122,0.119579,0.06683434,0.05122856,0.09856836,0.1153706,0.1563952,0.1845819,0.2653479,0.299541,0.3500144,0.4167242,0.5651086
501.454,-0.003120319,-0.001967618,-0.0149593,0.02646669,-0.01206949,0.02105465,0.005095621,0.02683272,0.04196825,0.01557418,0.0421246,0.05618811,0.07608182,0.04781647,0.06907954,0.1310749,0.06614333,0.05594348,0.102402,0.1207248,0.1597091,0.194493,0.275263,0.3108717,0.3543785,0.4211299,0.5775692
501.892,-0.001705803,-0.002048026,-0.02225348,0.02819828,-0.01413539,0.02242428,0.003978062,0.03314128,0.0415866,0.01430666,0.04372716,0.05626523,0.07731427,0.04841592,0.0751101,0.1365841,0.06881502,0.05389671,0.1018259,0.1214164,0.1595932,0.1962268,0.2737404,0.3142046,0.3609102,0.4248424,0.5835104
502.330,-0.003998409,-0.00485752,-0.02593254,0.02703057,-0.01504432,0.01926219,0.004409569,0.0300159,0.04070324,0.01747257,0.04161668,0.05603922,0.07273064,0.04763576,0.07457102,0.1268371,0.06992364,0.04593034,0.0956039,0.1166876,0.1569464,0.1893388,0.2632702,0.3038424,0.3582917,0.42304,0.5738113
502.768,-0.007154655,-0.005121968,-0.02617617,0.02837578,-0.01535639,0.01984108,0.007305132,0.02890186,0.04306814,0.02105307,0.04209893,0.05681344,0.07207987,0.0490429,0.07354543,0.1173071,0.0720197,0.04004487,0.09067391,0.1095897,0.1540352,0.182202,0.2550517,0.2941396,0.3524027,0.416745,0.5692444
503.206,-0.005691501,-0.004195266,-0.0260348,0.02927262,-0.01379036,0.02091619,0.009857274,0.03053805,0.04715456,0.02376218,0.04389564,0.05861641,0.07354064,0.05371094,0.07207592,0.1199143,0.07508247,0.04126404,0.09101497,0.1087464,0.1550734,0.1799816,0.2599382,0.2959877,0.3519346,0.417129,0.5795935
503.643,-0.003004854,-0.004084978,-0.02340178,0.02756178,-0.01119508,0.0186482,0.01131672,0.03114362,0.04898909,0.02672938,0.04439195,0.06042653,0.07482522,0.05724971,0.06976031,0.1281545,0.07625281,0.04625904,0.09438743,0.1154574,0.1569329,0.1823018,0.2706783,0.3028945,0.3555575,0.4217741,0.5908119
504.081,-0.0009806576,-0.004959569,-0.01816028,0.02722507,-0.01042052,0.01591651,0.01153393,0.03098325,0.04537472,0.0284867,0.04382576,0.06176201,0.07539714,0.05764882,0.06992099,0.134078,0.07537825,0.05186975,0.09900263,0.1244272,0.1600861,0.1885443,0.2821587,0.3095826,0.3640912,0.4273668,0.5971544
504.519,0.00120926,-0.005938832,-0.01471053,0.02932289,-0.01168915,0.015695,0.01032542,0.03166572,0.03854961,0.02784237,0.04435022,0.06317525,0.07507727,0.05664228,0.07329179,0.1378223,0.07556446,0.05661254,0.1037709,0.1300304,0.165755,0.1957003,0.2938841,0.3170632,0.3762426,0.4350536,0.6044165
504.957,0.001593001,-0.007502555,-0.01566534,0.02784061,-0.01182895,0.01522319,0.008903379,0.03203046,0.03539062,0.0273008,0.04619265,0.06460529,0.07419134,0.05647357,0.07395298,0.1396685,0.07773764,0.05671617,0.1053549,0.1294538,0.1665882,0.1971445,0.2979175,0.3218092,0.3808855,0.4413242,0.6091344
505.395,-7.565316E-5,-0.01214903,-0.01729253,0.02365413,-0.01038218,0.01370752,0.009208174,0.0327216,0.03771133,0.02783239,0.046467,0.06404516,0.07426869,0.05992107,0.06978358,0.1355969,0.07777326,0.05013539,0.1024732,0.1233547,0.1564266,0.1927267,0.2884896,0.3167826,0.3733616,0.4378347,0.6034348
505.833,0.001655317,-0.01700561,-0.01598671,0.02413413,-0.008075414,0.01497508,0.01123745,0.03366747,0.03961434,0.02918339,0.04657212,0.06246581,0.07579015,0.0641687,0.07045975,0.1328141,0.07715781,0.04396335,0.09953171,0.1209562,0.150443,0.1892557,0.2784096,0.3087404,0.3626709,0.4285263,0.5936237
506.271,0.006708679,-0.01582693,-0.01132896,0.02650414,-0.005363332,0.01773858,0.01580309,0.03348768,0.04250204,0.03151608,0.04874462,0.06386253,0.07795751,0.06621675,0.07684647,0.1341974,0.07981226,0.04295537,0.09735143,0.1185506,0.1513515,0.1886684,0.2800082,0.3054013,0.3582072,0.4245403,0.5950459
506.709,0.006373419,-0.01238998,-0.01047374,0.03073823,-0.006156764,0.01945598,0.01779823,0.03588939,0.04646389,0.03265146,0.05210232,0.06546407,0.08022931,0.06726716,0.07802416,0.1338695,0.08267976,0.0437565,0.09598029,0.1189131,0.1530922,0.1886139,0.2823924,0.3042913,0.3581965,0.4280364,0.5990413
507.147,0.004514561,-0.008866202,-0.01251546,0.03631635,-0.007178513,0.02201672,0.01931312,0.03989704,0.05117775,0.03354251,0.05505902,0.06685394,0.08239662,0.06800243,0.08062302,0.1305556,0.08707598,0.04208425,0.09284791,0.1158404,0.148697,0.1842202,0.2755498,0.3007322,0.3550535,0.4252681,0.5967613
507.585,0.005118403,-0.003772839,-0.01271821,0.03695239,-0.00485151,0.02589327,0.02208551,0.04269425,0.05512806,0.03611342,0.05785377,0.06878311,0.08615209,0.07107239,0.086497,0.1276462,0.09009333,0.04178796,0.08953366,0.1139252,0.1455103,0.1812304,0.2716877,0.2963075,0.3545237,0.422977,0.5924971
508.023,0.006295177,-0.001163404,-0.01173091,0.03461333,-0.002579317,0.02843671,0.02439468,0.04325761,0.05460968,0.0398466,0.05894384,0.07105014,0.08906549,0.07468723,0.09037045,0.131496,0.09066152,0.04502185,0.09124813,0.1159237,0.1520131,0.183882,0.2802052,0.2977452,0.3576244,0.426611,0.5985611
508.461,0.007035679,-0.002249357,-0.01140233,0.03191831,-0.002900467,0.02791229,0.02497358,0.04249609,0.05215958,0.04140366,0.0581395,0.07300104,0.08914977,0.07662202,0.0910609,0.1374645,0.09170349,0.04555209,0.09379836,0.1186358,0.1597252,0.1867337,0.286118,0.2991597,0.3575883,0.4300958,0.6075801
508.899,0.007424528,-0.001847368,-0.01075391,0.03147178,-0.004447081,0.02805764,0.02451615,0.04345109,0.05291123,0.04180392,0.0587062,0.07333281,0.09060079,0.07639461,0.09344044,0.1396679,0.09571795,0.04164725,0.09180928,0.1197094,0.158848,0.1857514,0.2788369,0.2951078,0.3534172,0.4295945,0.6066608
509.337,0.007203152,0.003473065,-0.008392693,0.03443873,-0.004891629,0.03147054,0.02405808,0.04667187,0.05694348,0.04390578,0.06266773,0.07213822,0.09565622,0.07578144,0.09970731,0.1414096,0.1007602,0.03997448,0.08911619,0.1197201,0.1537064,0.1855463,0.2703346,0.2930809,0.3514422,0.4293795,0.601859
509.774,0.007263778,0.009264377,-0.004052213,0.03813211,-0.003315595,0.03432424,0.02499968,0.04843927,0.06002094,0.04690681,0.06778012,0.0726892,0.0989167,0.07841345,0.1054619,0.1480484,0.1038691,0.04492617,0.09285175,0.1203033,0.1550799,0.1907671,0.2727702,0.3009457,0.355309,0.4328413,0.6066534
510.212,0.009977889,0.01033671,0.003240389,0.03871041,0.0003660297,0.03443236,0.02978367,0.04790883,0.06202111,0.04966079,0.07229001,0.07754762,0.09909365,0.08615059,0.1083484,0.1533516,0.1073883,0.05073606,0.09832582,0.1240677,0.1614869,0.1950349,0.274501,0.3077152,0.3622321,0.4367628,0.6090124
510.650,0.008817192,0.005975987,0.003563074,0.03768676,0.000766861,0.03253821,0.03112705,0.04899275,0.06534261,0.04948725,0.0733184,0.07939735,0.100002,0.08915154,0.1083175,0.1563182,0.1104596,0.05222461,0.09917186,0.1284033,0.1641163,0.1966373,0.2762534,0.312512,0.3697798,0.4434358,0.6110822
511.088,0.006035254,0.0029125,-0.003912981,0.03916524,-0.00268597,0.03262243,0.02664274,0.05253086,0.06602004,0.04598607,0.07307054,0.07718857,0.1010889,0.08294622,0.1026479,0.1547772,0.1113253,0.04823855,0.09613909,0.1232313,0.1587373,0.1966017,0.2812608,0.3113147,0.3690876,0.4429734,0.6105284
511.526,0.002859513,0.000887474,-0.008162498,0.04092491,-0.004549189,0.03502953,0.0228109,0.05357297,0.06313512,0.04514024,0.07317591,0.07512637,0.1026638,0.0815406,0.09649236,0.1448202,0.1129495,0.04147336,0.08935976,0.1109925,0.1479093,0.1851752,0.2754312,0.2981183,0.3555761,0.4293728,0.593193
511.964,-0.0003227727,0.001932655,-0.01051593,0.043837,-0.003988,0.03755168,0.02312809,0.05704024,0.06401769,0.04512291,0.07520858,0.0768176,0.1064726,0.0853218,0.09975521,0.1426655,0.1153127,0.04231441,0.09146245,0.1112288,0.1491166,0.1797748,0.2703851,0.2930211,0.3525765,0.4250402,0.5889676
512.402,0.0008531598,0.00464753,-0.01008349,0.04618694,-0.002213382,0.03808475,0.02619774,0.06118163,0.06543935,0.04674253,0.07839281,0.08093125,0.1098878,0.08798174,0.1042,0.1432986,0.114976,0.04440599,0.09543341,0.1145015,0.1534369,0.1810812,0.2728512,0.2966071,0.3539366,0.4257536,0.58891
512.840,0.003210029,0.00566728,-0.006618891,0.04669889,-0.0003062219,0.0356097,0.02962005,0.06207872,0.06691738,0.04933371,0.07846863,0.08413516,0.1096607,0.08851857,0.1035622,0.1436172,0.115318,0.04562396,0.0939919,0.1165784,0.1558893,0.1841645,0.2805984,0.303889,0.3563827,0.4276085,0.5980645
513.278,0.005165942,0.006385708,-0.003128909,0.0466907,0.002244844,0.0337452,0.03112452,0.06202076,0.06841836,0.05222448,0.07798651,0.08463954,0.1097091,0.08885744,0.1031321,0.1479469,0.1168014,0.047983,0.0931265,0.1232871,0.1586028,0.1876652,0.2864934,0.3096349,0.3597477,0.4302976,0.6061989
513.716,0.006917853,0.005682091,-0.0008577117,0.04449184,0.005148017,0.03252198,0.03125438,0.06197509,0.06894864,0.05517168,0.07902726,0.0843055,0.110932,0.0906962,0.1061013,0.1571024,0.1172147,0.05191164,0.09860868,0.1312944,0.1626089,0.1929879,0.2888719,0.3125745,0.3644013,0.4353833,0.6057812
514.154,0.008131606,0.002889631,0.0007529956,0.04126077,0.00661991,0.03015854,0.03173647,0.06147879,0.0678851,0.05708983,0.07971434,0.08593233,0.1110929,0.09239328,0.1091225,0.1658007,0.1168116,0.05474593,0.1056993,0.1310215,0.1650652,0.1980662,0.2873219,0.3134905,0.3682529,0.4415434,0.6042581
514.592,0.008045237,0.001533906,0.001824956,0.04228841,0.006155712,0.0289932,0.03190273,0.06179738,0.06586673,0.05762207,0.078855,0.08936872,0.1110003,0.09197597,0.110202,0.1694253,0.1184034,0.05427157,0.1070527,0.1238563,0.1638623,0.1981116,0.2812771,0.3121312,0.3686343,0.4453139,0.6085781
515.030,0.006957326,0.002394845,0.002778339,0.04554262,0.005941814,0.0320536,0.02988474,0.0626253,0.06438502,0.05954422,0.07870576,0.0918132,0.1123145,0.09278641,0.1124856,0.1684944,0.1223441,0.05149616,0.1041833,0.1207334,0.1606493,0.1938854,0.2791567,0.3091643,0.3671566,0.4458219,0.61184
515.468,0.005715039,0.002211643,0.003270811,0.04495777,0.005394329,0.0356455,0.02945009,0.06161808,0.06660624,0.06237954,0.07953343,0.09277102,0.111898,0.0956802,0.1149493,0.1696511,0.1267758,0.04937661,0.1006133,0.1224073,0.1572997,0.1917919,0.2843709,0.3067707,0.3671156,0.4411285,0.6057904
515.905,0.005555669,0.002888099,0.003896432,0.04498807,0.004992199,0.03598637,0.03265443,0.06110181,0.06926255,0.0657307,0.08324784,0.0934991,0.1124767,0.09775143,0.1158993,0.1791361,0.1287353,0.05596442,0.1052068,0.1270489,0.1620566,0.1995742,0.2908535,0.3111778,0.3778561,0.4420653,0.6082675
516.343,0.00579276,0.004944413,0.003111098,0.0452422,0.004835747,0.03595245,0.03603657,0.06061778,0.06938713,0.068794,0.0851829,0.09663745,0.1128001,0.09873171,0.1186312,0.1807532,0.1302259,0.05592584,0.1045183,0.1256141,0.1652755,0.2005602,0.2885599,0.3116515,0.3780839,0.4423865,0.6161929
516.781,0.01012243,0.006137895,0.003737608,0.04774884,0.006109982,0.03883285,0.03852073,0.06257133,0.06801082,0.07050376,0.08578969,0.1003086,0.1147189,0.1003416,0.1241942,0.1803165,0.1298928,0.05306801,0.1014645,0.1218983,0.1653688,0.2007134,0.2873504,0.3106854,0.37251,0.4465438,0.6214412
517.219,0.01028494,0.006067303,0.004618002,0.04899913,0.008520733,0.04078392,0.03815934,0.06476451,0.06674183,0.07173151,0.08775579,0.1016992,0.1168684,0.1035529,0.1265057,0.1851062,0.1303896,0.05711562,0.1033395,0.1249245,0.1656293,0.2031113,0.2888954,0.3136893,0.3702444,0.4541241,0.6195106
